id;x;y;z
11804;-6.621962e-02; -4.771022e-01;-1.573367e-01
11805;-6.874649e-02; -4.811834e-01;-1.600566e-01
11806;-7.146010e-02; -4.773144e-01;-1.551763e-01
11807;-6.863551e-02; -4.770414e-01;-1.523774e-01
11808;-6.430166e-02; -4.759869e-01;-1.528099e-01
11809;-6.181368e-02; -4.788211e-01;-1.540952e-01
11810;-6.158806e-02; -4.798558e-01;-1.576901e-01
11811;-6.488895e-02; -4.824358e-01;-1.590838e-01
11812;-6.196645e-02; -4.844972e-01;-1.550745e-01
11813;-6.518855e-02; -4.863337e-01;-1.577198e-01
11814;-6.147984e-02; -4.819291e-01;-1.517534e-01
11815;-6.496901e-02; -4.800977e-01;-1.497455e-01
11816;-6.969240e-02; -4.797344e-01;-1.497263e-01
11817;-7.290843e-02; -4.815708e-01;-1.523715e-01
11818;-7.338896e-02; -4.841388e-01;-1.556924e-01
11819;-6.990586e-02; -4.859704e-01;-1.577005e-01
11820;-6.118011e-02; -4.960019e-01;-1.693318e-01
11821;-6.042729e-02; -4.972700e-01;-1.638760e-01
11822;-6.198737e-02; -4.983285e-01;-1.652444e-01
11823;-5.896905e-02; -4.945562e-01;-1.673685e-01
11824;-5.875326e-02; -4.925953e-01;-1.650025e-01
11825;-6.027866e-02; -4.958287e-01;-1.622288e-01
11826;-6.135888e-02; -4.971707e-01;-1.608956e-01
11827;-6.162707e-02; -4.984427e-01;-1.612975e-01
11828;-6.244052e-02; -4.987844e-01;-1.628022e-01
11829;-6.211250e-02; -4.948385e-01;-1.613089e-01
11830;-6.134639e-02; -4.912548e-01;-1.636771e-01
11831;-6.474613e-02; -4.910497e-01;-1.637947e-01
11832;-6.451517e-02; -4.946812e-01;-1.613936e-01
11833;-6.405187e-02; -4.964322e-01;-1.603590e-01
11834;-6.259723e-02; -4.970123e-01;-1.598324e-01
11835;-6.607307e-02; -4.957385e-01;-1.627606e-01
11836;-6.695016e-02; -4.924951e-01;-1.657577e-01
11837;-6.715892e-02; -4.944558e-01;-1.681234e-01
11838;-6.621952e-02; -4.971786e-01;-1.644065e-01
11839;-6.513157e-02; -4.980448e-01;-1.622645e-01
11840;-6.486121e-02; -4.975458e-01;-1.606466e-01
11841;-6.438787e-02; -4.981700e-01;-1.653278e-01
11842;-6.457283e-02; -4.957966e-01;-1.694491e-01
11843;-6.389105e-02; -4.989762e-01;-1.621116e-01
11844;-6.324212e-02; -4.984910e-01;-1.601899e-01
11845;-6.621031e-02; -4.863114e-01;-1.738232e-01
11846;-6.088529e-02; -4.826093e-01;-1.736345e-01
11847;-6.317465e-02; -4.867687e-01;-1.764205e-01
11848;-6.613686e-02; -4.829548e-01;-1.716360e-01
11849;-6.346074e-02; -4.825965e-01;-1.687502e-01
11850;-5.918916e-02; -4.814270e-01;-1.690516e-01
11851;-5.660900e-02; -4.841997e-01;-1.702513e-01
11852;-5.622696e-02; -4.852408e-01;-1.738360e-01
11853;-5.937041e-02; -4.879147e-01;-1.753242e-01
11854;-5.657858e-02; -4.898848e-01;-1.712179e-01
11855;-5.961930e-02; -4.918171e-01;-1.739576e-01
11856;-5.628444e-02; -4.872918e-01;-1.678896e-01
11857;-5.985740e-02; -4.855465e-01;-1.659953e-01
11858;-6.453755e-02; -4.853097e-01;-1.661236e-01
11859;-6.756496e-02; -4.872420e-01;-1.688633e-01
11860;-6.784578e-02; -4.898350e-01;-1.721916e-01
11861;-6.428613e-02; -4.915803e-01;-1.740860e-01
11862;-7.799251e-02; -4.678840e-01;-1.154019e-01
11863;-7.689723e-02; -4.691945e-01;-1.099788e-01
11864;-7.861539e-02; -4.702039e-01;-1.112988e-01
11865;-7.555655e-02; -4.665079e-01;-1.135073e-01
11866;-7.510197e-02; -4.645650e-01;-1.111467e-01
11867;-7.657869e-02; -4.677658e-01;-1.083351e-01
11868;-7.762712e-02; -4.690829e-01;-1.069722e-01
11869;-7.797380e-02; -4.703447e-01;-1.073678e-01
11870;-7.891823e-02; -4.706575e-01;-1.088460e-01
11871;-7.833616e-02; -4.667313e-01;-1.073563e-01
11872;-7.758891e-02; -4.631619e-01;-1.097383e-01
11873;-8.104105e-02; -4.628650e-01;-1.097483e-01
11874;-8.077379e-02; -4.665092e-01;-1.073650e-01
11875;-8.029248e-02; -4.682751e-01;-1.063499e-01
11876;-7.880035e-02; -4.688960e-01;-1.058709e-01
11877;-8.249573e-02; -4.675173e-01;-1.086838e-01
11878;-8.348209e-02; -4.642408e-01;-1.116428e-01
11879;-8.394174e-02; -4.661834e-01;-1.140035e-01
11880;-8.281804e-02; -4.689448e-01;-1.103263e-01
11881;-8.158694e-02; -4.698486e-01;-1.082227e-01
11882;-8.117537e-02; -4.693644e-01;-1.066140e-01
11883;-8.105680e-02; -4.699805e-01;-1.113063e-01
11884;-8.144973e-02; -4.675868e-01;-1.154119e-01
11885;-8.034882e-02; -4.708131e-01;-1.081109e-01
11886;-7.953395e-02; -4.703541e-01;-1.062108e-01
11887;-8.305698e-02; -4.580483e-01;-1.197084e-01
11888;-7.746658e-02; -4.544944e-01;-1.196792e-01
11889;-8.016030e-02; -4.585758e-01;-1.223989e-01
11890;-8.269076e-02; -4.547066e-01;-1.175188e-01
11891;-7.974347e-02; -4.544334e-01;-1.147199e-01
11892;-7.537097e-02; -4.533789e-01;-1.151525e-01
11893;-7.294367e-02; -4.562132e-01;-1.164379e-01
11894;-7.284051e-02; -4.572480e-01;-1.200326e-01
11895;-7.624882e-02; -4.598280e-01;-1.214262e-01
11896;-7.320407e-02; -4.618891e-01;-1.174170e-01
11897;-7.655655e-02; -4.637257e-01;-1.200621e-01
11898;-7.258095e-02; -4.593210e-01;-1.140961e-01
11899;-7.600613e-02; -4.574896e-01;-1.120880e-01
11900;-8.075964e-02; -4.571263e-01;-1.120686e-01
11901;-8.412151e-02; -4.589630e-01;-1.147140e-01
11902;-8.475402e-02; -4.615312e-01;-1.180351e-01
11903;-8.131945e-02; -4.633626e-01;-1.200430e-01
11904;-7.428020e-02; -4.742839e-01;-1.277129e-01
11905;-7.339344e-02; -4.755518e-01;-1.222572e-01
11906;-7.501402e-02; -4.766103e-01;-1.236255e-01
11907;-7.198256e-02; -4.728381e-01;-1.257496e-01
11908;-7.170707e-02; -4.708771e-01;-1.233836e-01
11909;-7.320198e-02; -4.741105e-01;-1.206100e-01
11910;-7.426803e-02; -4.754525e-01;-1.192768e-01
11911;-7.455201e-02; -4.767246e-01;-1.196787e-01
11912;-7.541616e-02; -4.770662e-01;-1.211835e-01
11913;-7.504201e-02; -4.731204e-01;-1.196901e-01
11914;-7.430996e-02; -4.695367e-01;-1.220583e-01
11915;-7.777129e-02; -4.693316e-01;-1.221759e-01
11916;-7.748687e-02; -4.729632e-01;-1.197749e-01
11917;-7.699102e-02; -4.747142e-01;-1.187403e-01
11918;-7.549945e-02; -4.752943e-01;-1.182138e-01
11919;-7.910992e-02; -4.740204e-01;-1.211419e-01
11920;-8.007114e-02; -4.707770e-01;-1.241389e-01
11921;-8.034883e-02; -4.727377e-01;-1.265045e-01
11922;-7.930385e-02; -4.754605e-01;-1.227877e-01
11923;-7.814135e-02; -4.763268e-01;-1.206457e-01
11924;-7.782297e-02; -4.758278e-01;-1.190279e-01
11925;-7.746136e-02; -4.764519e-01;-1.237090e-01
11926;-7.774374e-02; -4.740785e-01;-1.278302e-01
11927;-7.687554e-02; -4.772581e-01;-1.204928e-01
11928;-7.616609e-02; -4.767729e-01;-1.185712e-01
11929;-7.948130e-02; -4.645934e-01;-1.322045e-01
11930;-7.402504e-02; -4.608913e-01;-1.320158e-01
11931;-7.644216e-02; -4.650508e-01;-1.348018e-01
11932;-7.933880e-02; -4.612367e-01;-1.300173e-01
11933;-7.653829e-02; -4.608783e-01;-1.271314e-01
11934;-7.218599e-02; -4.597088e-01;-1.274328e-01
11935;-6.959819e-02; -4.624817e-01;-1.286325e-01
11936;-6.928934e-02; -4.635229e-01;-1.322173e-01
11937;-7.253774e-02; -4.661968e-01;-1.337056e-01
11938;-6.961152e-02; -4.681668e-01;-1.295992e-01
11939;-7.277326e-02; -4.700992e-01;-1.323389e-01
11940;-6.923460e-02; -4.655737e-01;-1.262707e-01
11941;-7.281946e-02; -4.638284e-01;-1.243764e-01
11942;-7.758516e-02; -4.635915e-01;-1.245048e-01
11943;-8.075080e-02; -4.655238e-01;-1.272445e-01
11944;-8.113162e-02; -4.681169e-01;-1.305729e-01
11945;-7.754287e-02; -4.698623e-01;-1.324672e-01
11946;-3.646273e-02; -6.662723e-01;-1.338974e-01
11947;-3.496796e-02; -6.623513e-01;-1.380820e-01
11948;-3.388254e-02; -6.642700e-01;-1.336944e-01
11949;-3.675767e-02; -6.637419e-01;-1.382583e-01
11950;-3.679606e-02; -6.617563e-01;-1.401120e-01
11951;-3.577393e-02; -6.604529e-01;-1.406809e-01
11952;-3.532387e-02; -6.596033e-01;-1.397693e-01
11953;-3.440363e-02; -6.603100e-01;-1.377442e-01
11954;-3.306793e-02; -6.613350e-01;-1.332842e-01
11955;-3.584874e-02; -6.587632e-01;-1.374166e-01
11956;-3.515035e-02; -6.591130e-01;-1.328714e-01
11957;-3.626648e-02; -6.584423e-01;-1.402828e-01
11958;-3.762534e-02; -6.583743e-01;-1.394624e-01
11959;-3.807884e-02; -6.583597e-01;-1.372601e-01
11960;-3.836446e-02; -6.585367e-01;-1.326630e-01
11961;-3.986949e-02; -6.597489e-01;-1.374359e-01
11962;-4.094487e-02; -6.605386e-01;-1.328658e-01
11963;-3.850242e-02; -6.589875e-01;-1.403130e-01
11964;-3.909837e-02; -6.605260e-01;-1.398047e-01
11965;-4.043476e-02; -6.617886e-01;-1.377731e-01
11966;-4.175971e-02; -6.634733e-01;-1.332757e-01
11967;-3.898871e-02; -6.633369e-01;-1.381013e-01
11968;-3.967705e-02; -6.656955e-01;-1.336887e-01
11969;-3.800987e-02; -6.609981e-01;-1.407111e-01
11970;-3.704466e-02; -6.592769e-01;-1.414096e-01
11971;-4.099604e-02; -6.642014e-01;-1.232653e-01
11972;-3.550822e-02; -6.630185e-01;-1.201813e-01
11973;-4.019087e-02; -6.606549e-01;-1.215738e-01
11974;-3.860337e-02; -6.671077e-01;-1.222548e-01
11975;-3.491997e-02; -6.674301e-01;-1.237770e-01
11976;-3.139672e-02; -6.653333e-01;-1.222705e-01
11977;-3.103577e-02; -6.617489e-01;-1.232870e-01
11978;-3.298422e-02; -6.588805e-01;-1.215895e-01
11979;-3.711186e-02; -6.585202e-01;-1.227754e-01
11980;-3.177347e-02; -6.655073e-01;-1.275994e-01
11981;-3.533295e-02; -6.682773e-01;-1.278136e-01
11982;-3.065252e-02; -6.614441e-01;-1.271578e-01
11983;-3.353022e-02; -6.583654e-01;-1.267076e-01
11984;-3.796807e-02; -6.575645e-01;-1.264760e-01
11985;-4.152754e-02; -6.603345e-01;-1.266902e-01
11986;-4.264849e-02; -6.643977e-01;-1.271316e-01
11987;-3.977079e-02; -6.674763e-01;-1.275819e-01
11988;-2.957713e-02; -6.801573e-01;-1.372733e-01
11989;-2.817786e-02; -6.764264e-01;-1.416603e-01
11990;-2.730409e-02; -6.778156e-01;-1.370324e-01
11991;-2.975075e-02; -6.780555e-01;-1.418623e-01
11992;-2.985373e-02; -6.762516e-01;-1.438912e-01
11993;-2.895268e-02; -6.748732e-01;-1.444878e-01
11994;-2.870726e-02; -6.738989e-01;-1.436242e-01
11995;-2.791269e-02; -6.743068e-01;-1.414680e-01
11996;-2.691211e-02; -6.747736e-01;-1.368305e-01
11997;-2.956726e-02; -6.729470e-01;-1.414171e-01
11998;-2.928948e-02; -6.728263e-01;-1.368153e-01
11999;-2.973281e-02; -6.729214e-01;-1.443264e-01
12000;-3.116470e-02; -6.729703e-01;-1.436397e-01
12001;-3.183486e-02; -6.728365e-01;-1.414975e-01
12002;-3.255522e-02; -6.726734e-01;-1.369477e-01
12003;-3.340878e-02; -6.744642e-01;-1.416994e-01
12004;-3.482836e-02; -6.750149e-01;-1.371886e-01
12005;-3.186748e-02; -6.737637e-01;-1.445030e-01
12006;-3.231207e-02; -6.753218e-01;-1.439066e-01
12007;-3.367496e-02; -6.765825e-01;-1.418915e-01
12008;-3.522043e-02; -6.780565e-01;-1.373905e-01
12009;-3.201937e-02; -6.779435e-01;-1.419426e-01
12010;-3.284296e-02; -6.800041e-01;-1.374057e-01
12011;-3.108735e-02; -6.757155e-01;-1.446643e-01
12012;-3.028234e-02; -6.739429e-01;-1.454339e-01
12013;-3.537852e-02; -6.778525e-01;-1.273283e-01
12014;-3.042167e-02; -6.756923e-01;-1.238954e-01
12015;-3.520178e-02; -6.741036e-01;-1.259142e-01
12016;-3.275134e-02; -6.803170e-01;-1.258401e-01
12017;-2.892305e-02; -6.802635e-01;-1.269925e-01
12018;-2.586222e-02; -6.775948e-01;-1.253842e-01
12019;-2.585704e-02; -6.740900e-01;-1.266983e-01
12020;-2.831266e-02; -6.713814e-01;-1.254583e-01
12021;-3.231262e-02; -6.716790e-01;-1.270340e-01
12022;-2.567761e-02; -6.782538e-01;-1.306851e-01
12023;-2.881880e-02; -6.814865e-01;-1.309517e-01
12024;-2.512911e-02; -6.740541e-01;-1.305313e-01
12025;-2.840327e-02; -6.713651e-01;-1.306303e-01
12026;-3.290728e-02; -6.711535e-01;-1.308695e-01
12027;-3.604835e-02; -6.743862e-01;-1.311361e-01
12028;-3.659673e-02; -6.785858e-01;-1.312899e-01
12029;-3.332270e-02; -6.812748e-01;-1.311909e-01
12030;-2.410390e-02; -6.949000e-01;-1.342917e-01
12031;-2.307479e-02; -6.911000e-01;-1.387216e-01
12032;-2.197637e-02; -6.924197e-01;-1.341212e-01
12033;-2.454746e-02; -6.928250e-01;-1.388748e-01
12034;-2.482468e-02; -6.910364e-01;-1.409010e-01
12035;-2.403046e-02; -6.896058e-01;-1.415255e-01
12036;-2.382089e-02; -6.886158e-01;-1.406704e-01
12037;-2.293777e-02; -6.889675e-01;-1.385389e-01
12038;-2.177047e-02; -6.893587e-01;-1.339334e-01
12039;-2.467212e-02; -6.877142e-01;-1.384390e-01
12040;-2.426384e-02; -6.875643e-01;-1.338478e-01
12041;-2.492644e-02; -6.877064e-01;-1.413420e-01
12042;-2.633103e-02; -6.878433e-01;-1.406123e-01
12043;-2.694345e-02; -6.877463e-01;-1.384510e-01
12044;-2.753511e-02; -6.876169e-01;-1.338816e-01
12045;-2.841735e-02; -6.894699e-01;-1.386040e-01
12046;-2.966292e-02; -6.900969e-01;-1.340520e-01
12047;-2.700824e-02; -6.886814e-01;-1.414534e-01
12048;-2.733593e-02; -6.902628e-01;-1.408428e-01
12049;-2.855562e-02; -6.916012e-01;-1.387865e-01
12050;-2.986910e-02; -6.931576e-01;-1.342397e-01
12051;-2.682003e-02; -6.928557e-01;-1.388866e-01
12052;-2.737545e-02; -6.949522e-01;-1.343254e-01
12053;-2.611226e-02; -6.905808e-01;-1.416369e-01
12054;-2.544378e-02; -6.887631e-01;-1.424316e-01
12055;-2.973604e-02; -6.929379e-01;-1.241770e-01
12056;-2.482315e-02; -6.904622e-01;-1.208972e-01
12057;-2.975234e-02; -6.891816e-01;-1.227715e-01
12058;-2.691566e-02; -6.952289e-01;-1.227672e-01
12059;-2.313473e-02; -6.949385e-01;-1.240351e-01
12060;-2.020027e-02; -6.920789e-01;-1.225221e-01
12061;-2.045475e-02; -6.885841e-01;-1.238382e-01
12062;-2.303694e-02; -6.860315e-01;-1.225264e-01
12063;-2.705617e-02; -6.865835e-01;-1.239801e-01
12064;-2.013476e-02; -6.927387e-01;-1.278257e-01
12065;-2.307341e-02; -6.961626e-01;-1.279948e-01
12066;-1.984661e-02; -6.885126e-01;-1.276915e-01
12067;-2.328464e-02; -6.860345e-01;-1.276934e-01
12068;-2.779823e-02; -6.861064e-01;-1.277964e-01
12069;-3.073676e-02; -6.895303e-01;-1.279655e-01
12070;-3.102478e-02; -6.937563e-01;-1.280996e-01
12071;-2.758688e-02; -6.962345e-01;-1.280978e-01
12072;-2.179873e-02; -7.083745e-01;-1.251996e-01
12073;-1.964957e-02; -7.116711e-01;-1.291204e-01
12074;-1.897836e-02; -7.106656e-01;-1.237898e-01
12075;-2.308748e-02; -7.091929e-01;-1.291223e-01
12076;-2.193179e-02; -7.085941e-01;-1.352624e-01
12077;-1.943814e-02; -7.103888e-01;-1.353480e-01
12078;-1.616659e-02; -7.103366e-01;-1.353143e-01
12079;-1.513611e-02; -7.115992e-01;-1.290174e-01
12080;-1.519743e-02; -7.103751e-01;-1.250577e-01
12081;-1.911886e-02; -7.020201e-01;-1.250027e-01
12082;-2.279945e-02; -7.049669e-01;-1.289881e-01
12083;-2.181503e-02; -7.046182e-01;-1.237941e-01
12084;-1.986092e-02; -7.015429e-01;-1.288190e-01
12085;-1.959780e-02; -7.030535e-01;-1.349042e-01
12086;-2.172561e-02; -7.055334e-01;-1.350746e-01
12087;-1.251744e-02; -7.040207e-01;-1.248608e-01
12088;-1.534733e-02; -7.014711e-01;-1.287161e-01
12089;-1.509963e-02; -7.014681e-01;-1.235490e-01
12090;-1.190930e-02; -7.039492e-01;-1.287142e-01
12091;-1.383316e-02; -7.047952e-01;-1.349561e-01
12092;-1.632653e-02; -7.030009e-01;-1.348704e-01
12093;-1.219746e-02; -7.081753e-01;-1.288483e-01
12094;-1.226296e-02; -7.075155e-01;-1.235447e-01
12095;-1.403906e-02; -7.078562e-01;-1.351438e-01
12096;-1.688584e-02; -7.058988e-01;-1.219198e-01
12097;-1.688737e-02; -7.064731e-01;-1.419237e-01
12098;-1.750647e-02; -7.041997e-01;-1.434543e-01
12099;-1.609315e-02; -7.050424e-01;-1.425482e-01
12100;-1.817495e-02; -7.060174e-01;-1.426595e-01
12101;-1.939862e-02; -7.056993e-01;-1.418654e-01
12102;-1.907093e-02; -7.041180e-01;-1.424760e-01
12103;-1.839372e-02; -7.032799e-01;-1.416349e-01
12104;-1.698913e-02; -7.031430e-01;-1.423647e-01
12105;-1.588358e-02; -7.040523e-01;-1.416931e-01
12106;-1.888272e-02; -7.082923e-01;-1.399093e-01
12107;-2.061832e-02; -7.070377e-01;-1.398091e-01
12108;-1.661015e-02; -7.082615e-01;-1.398975e-01
12109;-2.048005e-02; -7.049065e-01;-1.396267e-01
12110;-1.900614e-02; -7.031828e-01;-1.394736e-01
12111;-1.673481e-02; -7.031507e-01;-1.394617e-01
12112;-1.500046e-02; -7.044041e-01;-1.395616e-01
12113;-1.513749e-02; -7.065366e-01;-1.397443e-01
12114;-4.717264e-02; -6.250734e-01;-1.251780e-01
12115;-4.529467e-02; -6.209413e-01;-1.283103e-01
12116;-4.442865e-02; -6.233842e-01;-1.246223e-01
12117;-4.719066e-02; -6.221058e-01;-1.287282e-01
12118;-4.705130e-02; -6.200410e-01;-1.299826e-01
12119;-4.592862e-02; -6.188344e-01;-1.302343e-01
12120;-4.540937e-02; -6.181315e-01;-1.292855e-01
12121;-4.455819e-02; -6.190503e-01;-1.276440e-01
12122;-4.336113e-02; -6.206448e-01;-1.237336e-01
12123;-4.585809e-02; -6.174524e-01;-1.270912e-01
12124;-4.524031e-02; -6.183319e-01;-1.229932e-01
12125;-4.624189e-02; -6.168931e-01;-1.295312e-01
12126;-4.758018e-02; -6.167648e-01;-1.288159e-01
12127;-4.803577e-02; -6.168725e-01;-1.268996e-01
12128;-4.839012e-02; -6.174949e-01;-1.227343e-01
12129;-4.993265e-02; -6.180356e-01;-1.273173e-01
12130;-5.113453e-02; -6.191838e-01;-1.232901e-01
12131;-4.849486e-02; -6.172107e-01;-1.296739e-01
12132;-4.922292e-02; -6.186730e-01;-1.295128e-01
12133;-5.067004e-02; -6.199250e-01;-1.279833e-01
12134;-5.220246e-02; -6.219227e-01;-1.241789e-01
12135;-4.936924e-02; -6.215245e-01;-1.285364e-01
12136;-5.032287e-02; -6.242361e-01;-1.249192e-01
12137;-4.818158e-02; -6.191519e-01;-1.303769e-01
12138;-4.707776e-02; -6.175339e-01;-1.306675e-01
12139;-5.176339e-02; -6.242284e-01;-1.145244e-01
12140;-4.627753e-02; -6.240801e-01;-1.112216e-01
12141;-5.068379e-02; -6.210911e-01;-1.122712e-01
12142;-4.967567e-02; -6.274726e-01;-1.139680e-01
12143;-4.599670e-02; -6.278950e-01;-1.154763e-01
12144;-4.233928e-02; -6.264098e-01;-1.136065e-01
12145;-4.162380e-02; -6.227596e-01;-1.140248e-01
12146;-4.334741e-02; -6.200282e-01;-1.119098e-01
12147;-4.739027e-02; -6.190932e-01;-1.130729e-01
12148;-4.258325e-02; -6.256924e-01;-1.188973e-01
12149;-4.637396e-02; -6.280423e-01;-1.196013e-01
12150;-4.110770e-02; -6.218770e-01;-1.177900e-01
12151;-4.370254e-02; -6.186513e-01;-1.168832e-01
12152;-4.805289e-02; -6.174808e-01;-1.165802e-01
12153;-5.184385e-02; -6.198307e-01;-1.172844e-01
12154;-5.331966e-02; -6.236459e-01;-1.183918e-01
12155;-5.072456e-02; -6.268717e-01;-1.192985e-01
12156;-4.243423e-02; -6.387788e-01;-1.310549e-01
12157;-4.099647e-02; -6.344397e-01;-1.341399e-01
12158;-3.997741e-02; -6.367255e-01;-1.303910e-01
12159;-4.269277e-02; -6.358559e-01;-1.346327e-01
12160;-4.277958e-02; -6.337965e-01;-1.359006e-01
12161;-4.182275e-02; -6.324477e-01;-1.361127e-01
12162;-4.145012e-02; -6.316763e-01;-1.351484e-01
12163;-4.055880e-02; -6.324627e-01;-1.334601e-01
12164;-3.933917e-02; -6.338618e-01;-1.294823e-01
12165;-4.209046e-02; -6.310568e-01;-1.329842e-01
12166;-4.155103e-02; -6.318266e-01;-1.288532e-01
12167;-4.243243e-02; -6.305652e-01;-1.354450e-01
12168;-4.380774e-02; -6.306197e-01;-1.347934e-01
12169;-4.433376e-02; -6.307815e-01;-1.328991e-01
12170;-4.479467e-02; -6.314304e-01;-1.287483e-01
12171;-4.603102e-02; -6.321964e-01;-1.333917e-01
12172;-4.725176e-02; -6.334835e-01;-1.294124e-01
12173;-4.461107e-02; -6.311906e-01;-1.356880e-01
12174;-4.513805e-02; -6.327387e-01;-1.355455e-01
12175;-4.646965e-02; -6.341721e-01;-1.340714e-01
12176;-4.789027e-02; -6.363471e-01;-1.303211e-01
12177;-4.493704e-02; -6.355793e-01;-1.345474e-01
12178;-4.567814e-02; -6.383824e-01;-1.309502e-01
12179;-4.400139e-02; -6.330730e-01;-1.363557e-01
12180;-4.311796e-02; -6.313195e-01;-1.366119e-01
12181;-4.759338e-02; -6.385325e-01;-1.206334e-01
12182;-4.234155e-02; -6.376166e-01;-1.170830e-01
12183;-4.706224e-02; -6.352671e-01;-1.183654e-01
12184;-4.510837e-02; -6.414559e-01;-1.199479e-01
12185;-4.133950e-02; -6.413734e-01;-1.212806e-01
12186;-3.801284e-02; -6.393911e-01;-1.192598e-01
12187;-3.778666e-02; -6.356787e-01;-1.196824e-01
12188;-3.996672e-02; -6.332024e-01;-1.176774e-01
12189;-4.404043e-02; -6.328377e-01;-1.190351e-01
12190;-3.810383e-02; -6.387351e-01;-1.245634e-01
12191;-4.149847e-02; -6.415876e-01;-1.254170e-01
12192;-3.722004e-02; -6.347483e-01;-1.234288e-01
12193;-4.027317e-02; -6.319070e-01;-1.226759e-01
12194;-4.475249e-02; -6.313456e-01;-1.225857e-01
12195;-4.814725e-02; -6.341982e-01;-1.234394e-01
12196;-4.903115e-02; -6.381851e-01;-1.245741e-01
12197;-4.597791e-02; -6.410263e-01;-1.253269e-01
12198;-3.867399e-02; -6.528742e-01;-1.359119e-01
12199;-3.737029e-02; -6.485322e-01;-1.390521e-01
12200;-3.631316e-02; -6.507107e-01;-1.352499e-01
12201;-3.899987e-02; -6.500251e-01;-1.395434e-01
12202;-3.915249e-02; -6.479928e-01;-1.408482e-01
12203;-3.824866e-02; -6.466094e-01;-1.410706e-01
12204;-3.792198e-02; -6.458073e-01;-1.401148e-01
12205;-3.702389e-02; -6.465277e-01;-1.384008e-01
12206;-3.580599e-02; -6.478082e-01;-1.343827e-01
12207;-3.861863e-02; -6.451783e-01;-1.379710e-01
12208;-3.810830e-02; -6.458555e-01;-1.338200e-01
12209;-3.894455e-02; -6.447428e-01;-1.404445e-01
12210;-4.032587e-02; -6.448429e-01;-1.398111e-01
12211;-4.087237e-02; -6.449943e-01;-1.379218e-01
12212;-4.136670e-02; -6.455915e-01;-1.337670e-01
12213;-4.250297e-02; -6.464860e-01;-1.384127e-01
12214;-4.372777e-02; -6.477549e-01;-1.344287e-01
12215;-4.109208e-02; -6.454615e-01;-1.407065e-01
12216;-4.155728e-02; -6.470274e-01;-1.405441e-01
12217;-4.285040e-02; -6.484894e-01;-1.390635e-01
12218;-4.423520e-02; -6.506573e-01;-1.352956e-01
12219;-4.125464e-02; -6.498400e-01;-1.394938e-01
12220;-4.193264e-02; -6.526101e-01;-1.358586e-01
12221;-4.039620e-02; -6.473281e-01;-1.413327e-01
12222;-3.958162e-02; -6.455443e-01;-1.416073e-01
12223;-4.399015e-02; -6.526645e-01;-1.255681e-01
12224;-3.883222e-02; -6.514741e-01;-1.219621e-01
12225;-4.362599e-02; -6.493425e-01;-1.233505e-01
12226;-4.139791e-02; -6.554713e-01;-1.247974e-01
12227;-3.761648e-02; -6.552566e-01;-1.260793e-01
12228;-3.440330e-02; -6.531055e-01;-1.240476e-01
12229;-3.432293e-02; -6.493948e-01;-1.245317e-01
12230;-3.663138e-02; -6.469768e-01;-1.226006e-01
12231;-4.069659e-02; -6.468028e-01;-1.240208e-01
12232;-3.444389e-02; -6.525431e-01;-1.293626e-01
12233;-3.770637e-02; -6.555467e-01;-1.302132e-01
12234;-3.374043e-02; -6.485050e-01;-1.282856e-01
12235;-3.691798e-02; -6.457795e-01;-1.276249e-01
12236;-4.141750e-02; -6.454013e-01;-1.276066e-01
12237;-4.467998e-02; -6.484050e-01;-1.284570e-01
12238;-4.538344e-02; -6.524432e-01;-1.295337e-01
12239;-4.220589e-02; -6.551686e-01;-1.301947e-01
12240;-6.186188e-02; -5.818404e-01;-1.096928e-01
12241;-5.990013e-02; -5.774481e-01;-1.131543e-01
12242;-5.911560e-02; -5.801519e-01;-1.091313e-01
12243;-6.180423e-02; -5.786153e-01;-1.135790e-01
12244;-6.160977e-02; -5.763589e-01;-1.150798e-01
12245;-6.045737e-02; -5.750829e-01;-1.154134e-01
12246;-5.995650e-02; -5.744400e-01;-1.143688e-01
12247;-5.916062e-02; -5.755519e-01;-1.124775e-01
12248;-5.804700e-02; -5.774134e-01;-1.082324e-01
12249;-6.046644e-02; -5.739490e-01;-1.119161e-01
12250;-5.992773e-02; -5.751011e-01;-1.074831e-01
12251;-6.077442e-02; -5.731264e-01;-1.146947e-01
12252;-6.214329e-02; -5.730648e-01;-1.138905e-01
12253;-6.265368e-02; -5.733669e-01;-1.117217e-01
12254;-6.308009e-02; -5.742643e-01;-1.072206e-01
12255;-6.455845e-02; -5.745326e-01;-1.121458e-01
12256;-6.582636e-02; -5.759525e-01;-1.077821e-01
12257;-6.304915e-02; -5.734449e-01;-1.148411e-01
12258;-6.379716e-02; -5.749824e-01;-1.146010e-01
12259;-6.529863e-02; -5.764272e-01;-1.128220e-01
12260;-6.689493e-02; -5.786905e-01;-1.086808e-01
12261;-6.399214e-02; -5.780316e-01;-1.133840e-01
12262;-6.501421e-02; -5.810032e-01;-1.094302e-01
12263;-6.273211e-02; -5.754013e-01;-1.155599e-01
12264;-6.159458e-02; -5.736884e-01;-1.159530e-01
12265;-6.647566e-02; -5.811126e-01;-9.891989e-02
12266;-6.098926e-02; -5.809751e-01;-9.561777e-02
12267;-6.539574e-02; -5.779825e-01;-9.665632e-02
12268;-6.438792e-02; -5.843585e-01;-9.837493e-02
12269;-6.070936e-02; -5.847760e-01;-9.988546e-02
