"IUCN","IUCN Category","SPEC","Species","COU","Country","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"THREAT_PERCENT","Threatened species as % of known species","INVERTEB","Invertebrates","POL","Poland","PC","Percentage","0","Units",,,3.116,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","MOSS","Mosses","POL","Poland","PC","Percentage","0","Units",,,11.925,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","LICHEN","Lichens","POL","Poland","PC","Percentage","0","Units",,,32.383,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","INVERTEB","Invertebrates","POL","Poland","PC","Percentage","0","Units",,,3.137,,
"TOT_KNOWN","Total number of known species","MOSS","Mosses","SVK","Slovak Republic","NBR","Number","0","Units",,,909,,
"TOT_KNOWN","Total number of known species","LICHEN","Lichens","SVK","Slovak Republic","NBR","Number","0","Units",,,1508,,
"TOT_KNOWN","Total number of known species","INVERTEB","Invertebrates","SVK","Slovak Republic","NBR","Number","0","Units",,,24089,,
"ENDANGERED","Number of endangered species","MOSS","Mosses","SVK","Slovak Republic","NBR","Number","0","Units",,,104,,
"ENDANGERED","Number of endangered species","LICHEN","Lichens","SVK","Slovak Republic","NBR","Number","0","Units",,,48,,
"ENDANGERED","Number of endangered species","INVERTEB","Invertebrates","SVK","Slovak Republic","NBR","Number","0","Units",,,369,,
"CRITICAL","Number of critically endangered species","MOSS","Mosses","SVK","Slovak Republic","NBR","Number","0","Units",,,95,,
"CRITICAL","Number of critically endangered species","LICHEN","Lichens","SVK","Slovak Republic","NBR","Number","0","Units",,,140,,
"CRITICAL","Number of critically endangered species","INVERTEB","Invertebrates","SVK","Slovak Republic","NBR","Number","0","Units",,,191,,
"VULNERABLE","Number of vulnerable species","MOSS","Mosses","SVK","Slovak Republic","NBR","Number","0","Units",,,112,,
"VULNERABLE","Number of vulnerable species","LICHEN","Lichens","SVK","Slovak Republic","NBR","Number","0","Units",,,169,,
"VULNERABLE","Number of vulnerable species","INVERTEB","Invertebrates","SVK","Slovak Republic","NBR","Number","0","Units",,,982,,
"THREATENED","Total number of threatened species","MOSS","Mosses","SVK","Slovak Republic","NBR","Number","0","Units",,,311,,
"THREATENED","Total number of threatened species","LICHEN","Lichens","SVK","Slovak Republic","NBR","Number","0","Units",,,357,,
"THREATENED","Total number of threatened species","INVERTEB","Invertebrates","SVK","Slovak Republic","NBR","Number","0","Units",,,1542,,
"THREAT_PERCENT","Threatened species as % of known species","MOSS","Mosses","SVK","Slovak Republic","PC","Percentage","0","Units",,,34.213,,
"THREAT_PERCENT","Threatened species as % of known species","LICHEN","Lichens","SVK","Slovak Republic","PC","Percentage","0","Units",,,23.674,,
"THREAT_PERCENT","Threatened species as % of known species","INVERTEB","Invertebrates","SVK","Slovak Republic","PC","Percentage","0","Units",,,6.401,,
"TOT_KNOWN","Total number of known species","MOSS","Mosses","CHE","Switzerland","NBR","Number","0","Units",,,1094,,
"TOT_KNOWN","Total number of known species","LICHEN","Lichens","CHE","Switzerland","NBR","Number","0","Units",,,816,,
"TOT_KNOWN","Total number of known species","INVERTEB","Invertebrates","CHE","Switzerland","NBR","Number","0","Units",,,3215,,
"TOT_KNOWN_IND","Total number of indigenous known species","MOSS","Mosses","CHE","Switzerland","NBR","Number","0","Units",,,1093,,
"TOT_KNOWN_IND","Total number of indigenous known species","LICHEN","Lichens","CHE","Switzerland","NBR","Number","0","Units",,,816,,
"TOT_KNOWN_IND","Total number of indigenous known species","INVERTEB","Invertebrates","CHE","Switzerland","NBR","Number","0","Units",,,3106,,
"ENDANGERED","Number of endangered species","FISH_TOT","Fish","CHE","Switzerland","NBR","Number","0","Units",,,5,,
"ENDANGERED","Number of endangered species","FRESHW_F","Freshwater Fish","CHE","Switzerland","NBR","Number","0","Units",,,5,,
"ENDANGERED","Number of endangered species","MOSS","Mosses","CHE","Switzerland","NBR","Number","0","Units",,,58,,
"ENDANGERED","Number of endangered species","LICHEN","Lichens","CHE","Switzerland","NBR","Number","0","Units",,,96,,
"ENDANGERED","Number of endangered species","INVERTEB","Invertebrates","CHE","Switzerland","NBR","Number","0","Units",,,351,,
"CRITICAL","Number of critically endangered species","FISH_TOT","Fish","CHE","Switzerland","NBR","Number","0","Units",,,6,,
"CRITICAL","Number of critically endangered species","FRESHW_F","Freshwater Fish","CHE","Switzerland","NBR","Number","0","Units",,,6,,
"CRITICAL","Number of critically endangered species","MOSS","Mosses","CHE","Switzerland","NBR","Number","0","Units",,,61,,
"CRITICAL","Number of critically endangered species","LICHEN","Lichens","CHE","Switzerland","NBR","Number","0","Units",,,45,,
"CRITICAL","Number of critically endangered species","INVERTEB","Invertebrates","CHE","Switzerland","NBR","Number","0","Units",,,236,,
"VULNERABLE","Number of vulnerable species","FISH_TOT","Fish","CHE","Switzerland","NBR","Number","0","Units",,,13,,
"VULNERABLE","Number of vulnerable species","FRESHW_F","Freshwater Fish","CHE","Switzerland","NBR","Number","0","Units",,,13,,
"VULNERABLE","Number of vulnerable species","MOSS","Mosses","CHE","Switzerland","NBR","Number","0","Units",,,282,,
"VULNERABLE","Number of vulnerable species","LICHEN","Lichens","CHE","Switzerland","NBR","Number","0","Units",,,116,,
"VULNERABLE","Number of vulnerable species","INVERTEB","Invertebrates","CHE","Switzerland","NBR","Number","0","Units",,,479,,
"THREATENED","Total number of threatened species","FISH_TOT","Fish","CHE","Switzerland","NBR","Number","0","Units",,,24,,
"THREATENED","Total number of threatened species","FRESHW_F","Freshwater Fish","CHE","Switzerland","NBR","Number","0","Units",,,24,,
"THREATENED","Total number of threatened species","MOSS","Mosses","CHE","Switzerland","NBR","Number","0","Units",,,401,,
"THREATENED","Total number of threatened species","LICHEN","Lichens","CHE","Switzerland","NBR","Number","0","Units",,,257,,
"THREATENED","Total number of threatened species","INVERTEB","Invertebrates","CHE","Switzerland","NBR","Number","0","Units",,,1066,,
"ENDANGERED_IND","Number of endangered indigenous species","MOSS","Mosses","CHE","Switzerland","NBR","Number","0","Units",,,58,,
"ENDANGERED_IND","Number of endangered indigenous species","LICHEN","Lichens","CHE","Switzerland","NBR","Number","0","Units",,,96,,
"ENDANGERED_IND","Number of endangered indigenous species","INVERTEB","Invertebrates","CHE","Switzerland","NBR","Number","0","Units",,,351,,
"CRITICAL_IND","Number of critically endangered indigenous species","MOSS","Mosses","CHE","Switzerland","NBR","Number","0","Units",,,61,,
"CRITICAL_IND","Number of critically endangered indigenous species","LICHEN","Lichens","CHE","Switzerland","NBR","Number","0","Units",,,45,,
"CRITICAL_IND","Number of critically endangered indigenous species","INVERTEB","Invertebrates","CHE","Switzerland","NBR","Number","0","Units",,,236,,
"VULNERABLE_IND","Number of vulnerable indigenous species","MOSS","Mosses","CHE","Switzerland","NBR","Number","0","Units",,,282,,
"VULNERABLE_IND","Number of vulnerable indigenous species","LICHEN","Lichens","CHE","Switzerland","NBR","Number","0","Units",,,116,,
"VULNERABLE_IND","Number of vulnerable indigenous species","INVERTEB","Invertebrates","CHE","Switzerland","NBR","Number","0","Units",,,479,,
"THREATENED_IND","Total number of indigenous threatened species","MOSS","Mosses","CHE","Switzerland","NBR","Number","0","Units",,,401,,
"THREATENED_IND","Total number of indigenous threatened species","LICHEN","Lichens","CHE","Switzerland","NBR","Number","0","Units",,,257,,
"THREATENED_IND","Total number of indigenous threatened species","INVERTEB","Invertebrates","CHE","Switzerland","NBR","Number","0","Units",,,1066,,
"THREAT_PERCENT","Threatened species as % of known species","MAMMAL","Mammals","CHE","Switzerland","PC","Percentage","0","Units",,,35.714,,
"THREAT_PERCENT","Threatened species as % of known species","BIRD","Birds","CHE","Switzerland","PC","Percentage","0","Units",,,34.634,,
"THREAT_PERCENT","Threatened species as % of known species","REPTILE","Reptiles","CHE","Switzerland","PC","Percentage","0","Units",,,78.947,,
"THREAT_PERCENT","Threatened species as % of known species","AMPHIBIAN","Amphibians","CHE","Switzerland","PC","Percentage","0","Units",,,61.905,,
"THREAT_PERCENT","Threatened species as % of known species","VASCULAR_PLANT","Vascular plants","CHE","Switzerland","PC","Percentage","0","Units",,,24.705,,
"THREAT_PERCENT","Threatened species as % of known species","FISH_TOT","Fish","CHE","Switzerland","PC","Percentage","0","Units",,,27.273,,
"THREAT_PERCENT","Threatened species as % of known species","FRESHW_F","Freshwater Fish","CHE","Switzerland","PC","Percentage","0","Units",,,27.273,,
"THREAT_PERCENT","Threatened species as % of known species","MOSS","Mosses","CHE","Switzerland","PC","Percentage","0","Units",,,36.654,,
"THREAT_PERCENT","Threatened species as % of known species","LICHEN","Lichens","CHE","Switzerland","PC","Percentage","0","Units",,,31.495,,
"THREAT_PERCENT","Threatened species as % of known species","INVERTEB","Invertebrates","CHE","Switzerland","PC","Percentage","0","Units",,,33.157,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","MOSS","Mosses","CHE","Switzerland","PC","Percentage","0","Units",,,36.688,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","LICHEN","Lichens","CHE","Switzerland","PC","Percentage","0","Units",,,31.495,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","INVERTEB","Invertebrates","CHE","Switzerland","PC","Percentage","0","Units",,,34.321,,
"TOT_KNOWN","Total number of known species","LICHEN","Lichens","GBR","United Kingdom","NBR","Number","0","Units",,,2380,,
"TOT_KNOWN","Total number of known species","INVERTEB","Invertebrates","GBR","United Kingdom","NBR","Number","0","Units",,,47000,,
"TOT_KNOWN_IND","Total number of indigenous known species","LICHEN","Lichens","GBR","United Kingdom","NBR","Number","0","Units",,,2380,,
"TOT_KNOWN_IND","Total number of indigenous known species","INVERTEB","Invertebrates","GBR","United Kingdom","NBR","Number","0","Units",,,47000,,
"ENDANGERED","Number of endangered species","MOSS","Mosses","GBR","United Kingdom","NBR","Number","0","Units",,,37,,
"ENDANGERED","Number of endangered species","LICHEN","Lichens","GBR","United Kingdom","NBR","Number","0","Units",,,31,,
"ENDANGERED","Number of endangered species","INVERTEB","Invertebrates","GBR","United Kingdom","NBR","Number","0","Units",,,136,,
"CRITICAL","Number of critically endangered species","MOSS","Mosses","GBR","United Kingdom","NBR","Number","0","Units",,,23,,
"CRITICAL","Number of critically endangered species","LICHEN","Lichens","GBR","United Kingdom","NBR","Number","0","Units",,,46,,
"CRITICAL","Number of critically endangered species","INVERTEB","Invertebrates","GBR","United Kingdom","NBR","Number","0","Units",,,71,,
"VULNERABLE","Number of vulnerable species","MOSS","Mosses","GBR","United Kingdom","NBR","Number","0","Units",,,63,,
"VULNERABLE","Number of vulnerable species","LICHEN","Lichens","GBR","United Kingdom","NBR","Number","0","Units",,,118,,
"VULNERABLE","Number of vulnerable species","INVERTEB","Invertebrates","GBR","United Kingdom","NBR","Number","0","Units",,,239,,
"THREATENED","Total number of threatened species","LICHEN","Lichens","GBR","United Kingdom","NBR","Number","0","Units",,,195,,
"THREATENED","Total number of threatened species","INVERTEB","Invertebrates","GBR","United Kingdom","NBR","Number","0","Units",,,446,,
"ENDANGERED_IND","Number of endangered indigenous species","MOSS","Mosses","GBR","United Kingdom","NBR","Number","0","Units",,,37,,
"ENDANGERED_IND","Number of endangered indigenous species","LICHEN","Lichens","GBR","United Kingdom","NBR","Number","0","Units",,,31,,
"ENDANGERED_IND","Number of endangered indigenous species","INVERTEB","Invertebrates","GBR","United Kingdom","NBR","Number","0","Units",,,136,,
"CRITICAL_IND","Number of critically endangered indigenous species","MOSS","Mosses","GBR","United Kingdom","NBR","Number","0","Units",,,23,,
"CRITICAL_IND","Number of critically endangered indigenous species","LICHEN","Lichens","GBR","United Kingdom","NBR","Number","0","Units",,,46,,
"CRITICAL_IND","Number of critically endangered indigenous species","INVERTEB","Invertebrates","GBR","United Kingdom","NBR","Number","0","Units",,,71,,
"VULNERABLE_IND","Number of vulnerable indigenous species","MOSS","Mosses","GBR","United Kingdom","NBR","Number","0","Units",,,63,,
"VULNERABLE_IND","Number of vulnerable indigenous species","LICHEN","Lichens","GBR","United Kingdom","NBR","Number","0","Units",,,118,,
"VULNERABLE_IND","Number of vulnerable indigenous species","INVERTEB","Invertebrates","GBR","United Kingdom","NBR","Number","0","Units",,,239,,
"THREATENED_IND","Total number of indigenous threatened species","MOSS","Mosses","GBR","United Kingdom","NBR","Number","0","Units",,,123,,
"THREATENED_IND","Total number of indigenous threatened species","LICHEN","Lichens","GBR","United Kingdom","NBR","Number","0","Units",,,195,,
"THREATENED_IND","Total number of indigenous threatened species","INVERTEB","Invertebrates","GBR","United Kingdom","NBR","Number","0","Units",,,446,,
"THREAT_PERCENT","Threatened species as % of known species","LICHEN","Lichens","GBR","United Kingdom","PC","Percentage","0","Units",,,8.193,,
"THREAT_PERCENT","Threatened species as % of known species","INVERTEB","Invertebrates","GBR","United Kingdom","PC","Percentage","0","Units",,,0.949,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","LICHEN","Lichens","GBR","United Kingdom","PC","Percentage","0","Units",,,8.193,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","INVERTEB","Invertebrates","GBR","United Kingdom","PC","Percentage","0","Units",,,0.949,,
"TOT_KNOWN","Total number of known species","MOSS","Mosses","CHL","Chile","NBR","Number","0","Units",,,3300,,
"TOT_KNOWN","Total number of known species","LICHEN","Lichens","CHL","Chile","NBR","Number","0","Units",,,1383,,
"TOT_KNOWN","Total number of known species","INVERTEB","Invertebrates","CHL","Chile","NBR","Number","0","Units",,,15466,,
"TOT_KNOWN_IND","Total number of indigenous known species","MOSS","Mosses","CHL","Chile","NBR","Number","0","Units",,,3300,,
"TOT_KNOWN_IND","Total number of indigenous known species","LICHEN","Lichens","CHL","Chile","NBR","Number","0","Units",,,1383,,
"TOT_KNOWN_IND","Total number of indigenous known species","INVERTEB","Invertebrates","CHL","Chile","NBR","Number","0","Units",,,15466,,
"ENDANGERED","Number of endangered species","INVERTEB","Invertebrates","CHL","Chile","NBR","Number","0","Units",,,57,,
"CRITICAL","Number of critically endangered species","BIRD","Birds","CHL","Chile","NBR","Number","0","Units",,,1,,
"CRITICAL","Number of critically endangered species","REPTILE","Reptiles","CHL","Chile","NBR","Number","0","Units",,,8,,
"CRITICAL","Number of critically endangered species","INVERTEB","Invertebrates","CHL","Chile","NBR","Number","0","Units",,,29,,
"VULNERABLE","Number of vulnerable species","INVERTEB","Invertebrates","CHL","Chile","NBR","Number","0","Units",,,15,,
"THREATENED","Total number of threatened species","INVERTEB","Invertebrates","CHL","Chile","NBR","Number","0","Units",,,101,,
"ENDANGERED_IND","Number of endangered indigenous species","INVERTEB","Invertebrates","CHL","Chile","NBR","Number","0","Units",,,57,,
"CRITICAL_IND","Number of critically endangered indigenous species","BIRD","Birds","CHL","Chile","NBR","Number","0","Units",,,1,,
"CRITICAL_IND","Number of critically endangered indigenous species","REPTILE","Reptiles","CHL","Chile","NBR","Number","0","Units",,,8,,
"CRITICAL_IND","Number of critically endangered indigenous species","INVERTEB","Invertebrates","CHL","Chile","NBR","Number","0","Units",,,29,,
"VULNERABLE_IND","Number of vulnerable indigenous species","INVERTEB","Invertebrates","CHL","Chile","NBR","Number","0","Units",,,15,,
"THREATENED_IND","Total number of indigenous threatened species","INVERTEB","Invertebrates","CHL","Chile","NBR","Number","0","Units",,,101,,
"THREAT_PERCENT","Threatened species as % of known species","INVERTEB","Invertebrates","CHL","Chile","PC","Percentage","0","Units",,,0.653,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","INVERTEB","Invertebrates","CHL","Chile","PC","Percentage","0","Units",,,0.653,,
"TOT_KNOWN","Total number of known species","MAMMAL","Mammals","COL","Colombia","NBR","Number","0","Units",,,479,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","COL","Colombia","NBR","Number","0","Units",,,1889,,
"TOT_KNOWN","Total number of known species","REPTILE","Reptiles","COL","Colombia","NBR","Number","0","Units",,,571,,
"TOT_KNOWN","Total number of known species","AMPHIBIAN","Amphibians","COL","Colombia","NBR","Number","0","Units",,,763,,
"TOT_KNOWN","Total number of known species","VASCULAR_PLANT","Vascular plants","COL","Colombia","NBR","Number","0","Units",,,27881,,
"TOT_KNOWN","Total number of known species","FISH_TOT","Fish","COL","Colombia","NBR","Number","0","Units",,,3533,,
"TOT_KNOWN","Total number of known species","MARINE_F","Marine Fish","COL","Colombia","NBR","Number","0","Units",,,2000,,
"TOT_KNOWN","Total number of known species","FRESHW_F","Freshwater Fish","COL","Colombia","NBR","Number","0","Units",,,1533,,
"TOT_KNOWN","Total number of known species","MOSS","Mosses","COL","Colombia","NBR","Number","0","Units",,,1721,,
"TOT_KNOWN","Total number of known species","LICHEN","Lichens","COL","Colombia","NBR","Number","0","Units",,,1377,,
"TOT_KNOWN","Total number of known species","INVERTEB","Invertebrates","COL","Colombia","NBR","Number","0","Units",,,15269,,
"TOT_KNOWN_IND","Total number of indigenous known species","MAMMAL","Mammals","COL","Colombia","NBR","Number","0","Units",,,34,,
"TOT_KNOWN_IND","Total number of indigenous known species","BIRD","Birds","COL","Colombia","NBR","Number","0","Units",,,66,,
"TOT_KNOWN_IND","Total number of indigenous known species","REPTILE","Reptiles","COL","Colombia","NBR","Number","0","Units",,,115,,
"TOT_KNOWN_IND","Total number of indigenous known species","AMPHIBIAN","Amphibians","COL","Colombia","NBR","Number","0","Units",,,367,,
"TOT_KNOWN_IND","Total number of indigenous known species","VASCULAR_PLANT","Vascular plants","COL","Colombia","NBR","Number","0","Units",,,2543,,
"ENDANGERED","Number of endangered species","MAMMAL","Mammals","COL","Colombia","NBR","Number","0","Units",,,10,,
"ENDANGERED","Number of endangered species","BIRD","Birds","COL","Colombia","NBR","Number","0","Units",,,26,,
"ENDANGERED","Number of endangered species","REPTILE","Reptiles","COL","Colombia","NBR","Number","0","Units",,,10,,
"ENDANGERED","Number of endangered species","AMPHIBIAN","Amphibians","COL","Colombia","NBR","Number","0","Units",,,26,,
"ENDANGERED","Number of endangered species","VASCULAR_PLANT","Vascular plants","COL","Colombia","NBR","Number","0","Units",,,261,,
"ENDANGERED","Number of endangered species","FISH_TOT","Fish","COL","Colombia","NBR","Number","0","Units",,,10,,
"ENDANGERED","Number of endangered species","MARINE_F","Marine Fish","COL","Colombia","NBR","Number","0","Units",,,6,,
"ENDANGERED","Number of endangered species","FRESHW_F","Freshwater Fish","COL","Colombia","NBR","Number","0","Units",,,4,,
"ENDANGERED","Number of endangered species","MOSS","Mosses","COL","Colombia","NBR","Number","0","Units",,,5,,
"ENDANGERED","Number of endangered species","INVERTEB","Invertebrates","COL","Colombia","NBR","Number","0","Units",,,17,,
"CRITICAL","Number of critically endangered species","MAMMAL","Mammals","COL","Colombia","NBR","Number","0","Units",,,5,,
"CRITICAL","Number of critically endangered species","BIRD","Birds","COL","Colombia","NBR","Number","0","Units",,,6,,
"CRITICAL","Number of critically endangered species","REPTILE","Reptiles","COL","Colombia","NBR","Number","0","Units",,,8,,
"CRITICAL","Number of critically endangered species","AMPHIBIAN","Amphibians","COL","Colombia","NBR","Number","0","Units",,,14,,
"CRITICAL","Number of critically endangered species","VASCULAR_PLANT","Vascular plants","COL","Colombia","NBR","Number","0","Units",,,104,,
"CRITICAL","Number of critically endangered species","FISH_TOT","Fish","COL","Colombia","NBR","Number","0","Units",,,4,,
"CRITICAL","Number of critically endangered species","MARINE_F","Marine Fish","COL","Colombia","NBR","Number","0","Units",,,3,,
"CRITICAL","Number of critically endangered species","FRESHW_F","Freshwater Fish","COL","Colombia","NBR","Number","0","Units",,,1,,
"CRITICAL","Number of critically endangered species","MOSS","Mosses","COL","Colombia","NBR","Number","0","Units",,,8,,
"CRITICAL","Number of critically endangered species","INVERTEB","Invertebrates","COL","Colombia","NBR","Number","0","Units",,,6,,
"VULNERABLE","Number of vulnerable species","MAMMAL","Mammals","COL","Colombia","NBR","Number","0","Units",,,25,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","COL","Colombia","NBR","Number","0","Units",,,36,,
"VULNERABLE","Number of vulnerable species","REPTILE","Reptiles","COL","Colombia","NBR","Number","0","Units",,,7,,
"VULNERABLE","Number of vulnerable species","AMPHIBIAN","Amphibians","COL","Colombia","NBR","Number","0","Units",,,15,,
"VULNERABLE","Number of vulnerable species","VASCULAR_PLANT","Vascular plants","COL","Colombia","NBR","Number","0","Units",,,337,,
"VULNERABLE","Number of vulnerable species","FISH_TOT","Fish","COL","Colombia","NBR","Number","0","Units",,,67,,
"VULNERABLE","Number of vulnerable species","MARINE_F","Marine Fish","COL","Colombia","NBR","Number","0","Units",,,19,,
"VULNERABLE","Number of vulnerable species","FRESHW_F","Freshwater Fish","COL","Colombia","NBR","Number","0","Units",,,48,,
"VULNERABLE","Number of vulnerable species","MOSS","Mosses","COL","Colombia","NBR","Number","0","Units",,,83,,
"VULNERABLE","Number of vulnerable species","INVERTEB","Invertebrates","COL","Colombia","NBR","Number","0","Units",,,49,,
"THREATENED","Total number of threatened species","MAMMAL","Mammals","COL","Colombia","NBR","Number","0","Units",,,40,,
"THREATENED","Total number of threatened species","BIRD","Birds","COL","Colombia","NBR","Number","0","Units",,,68,,
"THREATENED","Total number of threatened species","REPTILE","Reptiles","COL","Colombia","NBR","Number","0","Units",,,25,,
"THREATENED","Total number of threatened species","AMPHIBIAN","Amphibians","COL","Colombia","NBR","Number","0","Units",,,55,,
"THREATENED","Total number of threatened species","VASCULAR_PLANT","Vascular plants","COL","Colombia","NBR","Number","0","Units",,,702,,
"THREATENED","Total number of threatened species","FISH_TOT","Fish","COL","Colombia","NBR","Number","0","Units",,,81,,
"THREATENED","Total number of threatened species","MARINE_F","Marine Fish","COL","Colombia","NBR","Number","0","Units",,,28,,
"THREATENED","Total number of threatened species","FRESHW_F","Freshwater Fish","COL","Colombia","NBR","Number","0","Units",,,53,,
"THREATENED","Total number of threatened species","MOSS","Mosses","COL","Colombia","NBR","Number","0","Units",,,96,,
"THREATENED","Total number of threatened species","INVERTEB","Invertebrates","COL","Colombia","NBR","Number","0","Units",,,72,,
"THREAT_PERCENT","Threatened species as % of known species","MAMMAL","Mammals","COL","Colombia","PC","Percentage","0","Units",,,8.351,,
"THREAT_PERCENT","Threatened species as % of known species","BIRD","Birds","COL","Colombia","PC","Percentage","0","Units",,,3.6,,
"THREAT_PERCENT","Threatened species as % of known species","REPTILE","Reptiles","COL","Colombia","PC","Percentage","0","Units",,,4.378,,
"THREAT_PERCENT","Threatened species as % of known species","AMPHIBIAN","Amphibians","COL","Colombia","PC","Percentage","0","Units",,,7.208,,
"THREAT_PERCENT","Threatened species as % of known species","VASCULAR_PLANT","Vascular plants","COL","Colombia","PC","Percentage","0","Units",,,2.518,,
"THREAT_PERCENT","Threatened species as % of known species","FISH_TOT","Fish","COL","Colombia","PC","Percentage","0","Units",,,2.293,,
"THREAT_PERCENT","Threatened species as % of known species","MARINE_F","Marine Fish","COL","Colombia","PC","Percentage","0","Units",,,1.4,,
"THREAT_PERCENT","Threatened species as % of known species","FRESHW_F","Freshwater Fish","COL","Colombia","PC","Percentage","0","Units",,,3.457,,
"THREAT_PERCENT","Threatened species as % of known species","MOSS","Mosses","COL","Colombia","PC","Percentage","0","Units",,,5.578,,
"THREAT_PERCENT","Threatened species as % of known species","INVERTEB","Invertebrates","COL","Colombia","PC","Percentage","0","Units",,,0.472,,
"TOT_KNOWN","Total number of known species","MOSS","Mosses","EST","Estonia","NBR","Number","0","Units",,,389,,
"TOT_KNOWN","Total number of known species","LICHEN","Lichens","EST","Estonia","NBR","Number","0","Units",,,469,,
"TOT_KNOWN","Total number of known species","INVERTEB","Invertebrates","EST","Estonia","NBR","Number","0","Units",,,627,,
"TOT_KNOWN_IND","Total number of indigenous known species","MOSS","Mosses","EST","Estonia","NBR","Number","0","Units",,,388,,
"TOT_KNOWN_IND","Total number of indigenous known species","LICHEN","Lichens","EST","Estonia","NBR","Number","0","Units",,,458,,
"TOT_KNOWN_IND","Total number of indigenous known species","INVERTEB","Invertebrates","EST","Estonia","NBR","Number","0","Units",,,610,,
"ENDANGERED","Number of endangered species","MOSS","Mosses","EST","Estonia","NBR","Number","0","Units",,,21,,
"ENDANGERED","Number of endangered species","LICHEN","Lichens","EST","Estonia","NBR","Number","0","Units",,,32,,
"ENDANGERED","Number of endangered species","INVERTEB","Invertebrates","EST","Estonia","NBR","Number","0","Units",,,2,,
"CRITICAL","Number of critically endangered species","MOSS","Mosses","EST","Estonia","NBR","Number","0","Units",,,11,,
"CRITICAL","Number of critically endangered species","LICHEN","Lichens","EST","Estonia","NBR","Number","0","Units",,,13,,
"CRITICAL","Number of critically endangered species","INVERTEB","Invertebrates","EST","Estonia","NBR","Number","0","Units",,,7,,
"VULNERABLE","Number of vulnerable species","MOSS","Mosses","EST","Estonia","NBR","Number","0","Units",,,99,,
"VULNERABLE","Number of vulnerable species","LICHEN","Lichens","EST","Estonia","NBR","Number","0","Units",,,68,,
"VULNERABLE","Number of vulnerable species","INVERTEB","Invertebrates","EST","Estonia","NBR","Number","0","Units",,,10,,
"THREATENED","Total number of threatened species","MOSS","Mosses","EST","Estonia","NBR","Number","0","Units",,,131,,
"THREATENED","Total number of threatened species","LICHEN","Lichens","EST","Estonia","NBR","Number","0","Units",,,113,,
"THREATENED","Total number of threatened species","INVERTEB","Invertebrates","EST","Estonia","NBR","Number","0","Units",,,19,,
"ENDANGERED_IND","Number of endangered indigenous species","MOSS","Mosses","EST","Estonia","NBR","Number","0","Units",,,21,,
"ENDANGERED_IND","Number of endangered indigenous species","LICHEN","Lichens","EST","Estonia","NBR","Number","0","Units",,,32,,
"ENDANGERED_IND","Number of endangered indigenous species","INVERTEB","Invertebrates","EST","Estonia","NBR","Number","0","Units",,,2,,
"CRITICAL_IND","Number of critically endangered indigenous species","MOSS","Mosses","EST","Estonia","NBR","Number","0","Units",,,11,,
"CRITICAL_IND","Number of critically endangered indigenous species","LICHEN","Lichens","EST","Estonia","NBR","Number","0","Units",,,13,,
"CRITICAL_IND","Number of critically endangered indigenous species","INVERTEB","Invertebrates","EST","Estonia","NBR","Number","0","Units",,,7,,
"VULNERABLE_IND","Number of vulnerable indigenous species","MOSS","Mosses","EST","Estonia","NBR","Number","0","Units",,,99,,
"VULNERABLE_IND","Number of vulnerable indigenous species","LICHEN","Lichens","EST","Estonia","NBR","Number","0","Units",,,67,,
"VULNERABLE_IND","Number of vulnerable indigenous species","INVERTEB","Invertebrates","EST","Estonia","NBR","Number","0","Units",,,10,,
"THREATENED_IND","Total number of indigenous threatened species","MOSS","Mosses","EST","Estonia","NBR","Number","0","Units",,,131,,
"THREATENED_IND","Total number of indigenous threatened species","LICHEN","Lichens","EST","Estonia","NBR","Number","0","Units",,,112,,
"THREATENED_IND","Total number of indigenous threatened species","INVERTEB","Invertebrates","EST","Estonia","NBR","Number","0","Units",,,19,,
"THREAT_PERCENT","Threatened species as % of known species","MOSS","Mosses","EST","Estonia","PC","Percentage","0","Units",,,33.676,,
"THREAT_PERCENT","Threatened species as % of known species","LICHEN","Lichens","EST","Estonia","PC","Percentage","0","Units",,,24.094,,
"THREAT_PERCENT","Threatened species as % of known species","INVERTEB","Invertebrates","EST","Estonia","PC","Percentage","0","Units",,,3.03,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","MOSS","Mosses","EST","Estonia","PC","Percentage","0","Units",,,33.763,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","LICHEN","Lichens","EST","Estonia","PC","Percentage","0","Units",,,24.454,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","INVERTEB","Invertebrates","EST","Estonia","PC","Percentage","0","Units",,,3.115,,
"TOT_KNOWN_IND","Total number of indigenous known species","BIRD","Birds","ISR","Israel","NBR","Number","0","Units",,,210,,
